user_name,created at,favorite_count,text,id,in_reply_to,is_reply,lang,view_count,retweet_count
janusvm,Thu Aug 01 13:34:13 +0000 2024,0,@ingnl Kan ik wel met mijn creditcard van ing draadloos betalen met mijn smartwatch via Google wallet?,1819003703765999664,1800579840195613074,True,nl,111,0
Lis_1D_5SOS,Thu Aug 01 13:28:17 +0000 2024,0,"Hoi @ingnl  Tot wanneer loopt de tijdelijke actie,van de ING puntenwinkel? Kan ik namelijk niet terugvinden https://t.co/x7JY6nq1it",1819002214322446423,,False,nl,107,0
PaulGJK,Thu Aug 01 13:25:00 +0000 2024,0,"@dft '@ingnl biedt donderdag 1,25% voor een tegoed tot €100.000, terwijl het zelf een veel hoger percentage krijgt bij @ecb, de Europese Centrale Bank.'  #rente https://t.co/E2SecytkYf",1819001383997063546,1818994357690626357,True,nl,26,0
Palsenberg,Thu Aug 01 13:08:38 +0000 2024,0,@GoijartsRhianna @chrisklomp @vrijheidalice @ingnl @Kifid_Den_Haag @jndkgrf En blijf even lekker uit m'n DM.,1818997265496694823,1818995957138141384,True,nl,22,0
Palsenberg,Thu Aug 01 13:07:54 +0000 2024,0,@GoijartsRhianna @chrisklomp @vrijheidalice @ingnl @Kifid_Den_Haag @jndkgrf Cursusje Nederlands kan ik ook aanbevelen. Wel doen na het afkicken.,1818997081815572810,1818994923334414693,True,nl,14,0
Palsenberg,Thu Aug 01 13:06:28 +0000 2024,1,@GoijartsRhianna @chrisklomp @vrijheidalice @ingnl @Kifid_Den_Haag @jndkgrf https://t.co/N9PItI2NPE,1818996723244564702,1818994923334414693,True,qme,17,0
rockker73356793,Thu Aug 01 12:39:22 +0000 2024,0,"@ingnl ja help het kamelenvolk maar, maar dat doen jullie ook niet zonder 200% garantie. de rentes zijn belachelijk laag bij de nederlandse banken. via Raisin kan je eenvoudige buitenlandse rekeningen openen met staatsgarantie",1818989903742464272,1812775725357044079,True,nl,12,0
rockker73356793,Thu Aug 01 12:37:47 +0000 2024,1,"@Menno020 @ingnl die ing lul gelooft het zelf ook nog, en bijna overal heb je tot een ton staatsgarantie. via raisin is het een eitje een of meerdere buitenlandse rekeningen te openen",1818989504503464382,1818988248254890438,True,nl,13,0
LordKhurram1966,Thu Aug 01 12:34:39 +0000 2024,0,@KensingtonRoyal @federalreserve @ecb @bankofengland @BankofAmerica @IntlCrimCourt @ingnl @ING @ING_Economics,1818988715294749107,1818979208141422706,True,qam,4,0
Menno020,Thu Aug 01 12:32:48 +0000 2024,1,"Ha, ha. Spaarrente @ingnl met slechts 1,25% niet te laag volgens topman. Deze bank wel 1,4 miljard netto winst in 2e kwartaal. Dat vind ik als spaarder nou echt veel te hoog. #spaargeld #ING https://t.co/EnJXSThpD8",1818988248254890438,,False,nl,314,0
Palsenberg,Thu Aug 01 11:20:42 +0000 2024,0,"@GoijartsRhianna @chrisklomp @vrijheidalice @ingnl @Kifid_Den_Haag Ik weet niet aan welke drugs je zit, maar je kraamt complete onsamenhangende onzin uit.  Het kifid speelt geen rol, ING even min, en neem van mij aan @chrisklomp weet prima de weg in de rechtbank.  Daar heeft hij kinderen mishandelende retard @jndkgrf niet voor nodig.",1818970104769441825,1818951615837090273,True,nl,34,0
Palsenberg,Thu Aug 01 09:51:25 +0000 2024,0,@GoijartsRhianna @chrisklomp @vrijheidalice @ingnl @Kifid_Den_Haag Totaal niet relevant voor het topic.,1818947635211882860,1818938639256113534,True,nl,17,0
O_simple01,Thu Aug 01 08:48:14 +0000 2024,0,@StackingDao Thanks for the great opportunity 🥰   @geeerold  @ingnl  @LEeeE,1818931734521499709,1818361012736966779,True,en,10,0
Palsenberg,Thu Aug 01 07:45:07 +0000 2024,0,@GoijartsRhianna @chrisklomp @vrijheidalice @ingnl @Kifid_Den_Haag En de relatie met deze zaak is.. wat ? En het kifid ? Enig idee wat die doen ?,1818915853582135807,1818762129073442851,True,nl,17,0
Mylife_,Thu Aug 01 07:01:16 +0000 2024,0,@Peter_v_Y @ingnl Het is een hot topic op het moment blijkbaar.,1818904816178934023,1818884570881642940,True,nl,32,0
pbttf,Thu Aug 01 06:42:33 +0000 2024,2,"@NOS De klanten van @ingnl ook niet. In ieder geval de spaarders die maar 1,2% krijgen terwijl de leners (hypotheek) al snel meer dan 4,5% betalen. Rood staan 14,9%",1818900108194222498,1818895528815436208,True,nl,103,1
Peter_v_Y,Thu Aug 01 05:40:49 +0000 2024,3,@Mylife_ @ingnl Ze bedoelen dat het loont voor de ING denk ik.,1818884570881642940,1818544127081881842,True,nl,59,0
WDuine,Wed Jul 31 23:25:52 +0000 2024,1,Hoeveel banken @ingnl @ABNAMRO @triodos zijn veroordeeld voor corruptie of zwartgeld? Hoe de waard is vertrouwd hij zijn gasten. Het gaat ze geen reet aan  wat mijn privé activiteiten zijn.,1818790212031725776,,False,nl,64,0
Fijnweer,Wed Jul 31 21:12:28 +0000 2024,0,"@ingnl @Consumentenbond @Kifid_Den_Haag @AutoriteitFM Nee, dat is niet zo. Ik wil alleen de app gewoon in het Nederlands, zoals het was vóór de update, niet alle systeeminstellingen door elkaar, hetgeen gebeurt met uw advies.",1818756639148982457,1818531762802245652,True,nl,85,0
zwemvogel,Wed Jul 31 19:56:23 +0000 2024,0,@ingnl Dat zei jullie medewerker. Nou was het inmiddels een jaar maar de pas is 2x achter redelijk snel stuk gegaan. Met andere pasjes nooit last.  Hij zou 5 jaar mee moeten kunnen .....,1818737494793634013,1818719797535707523,True,nl,52,0
zwemvogel,Wed Jul 31 18:42:45 +0000 2024,0,@ingnl Nu gehad... Kennelijk is het maar 3 maanden dat je recht hebt op een nieuwe.,1818718964031299636,1817805198263206036,True,nl,56,0
zwemvogel,Wed Jul 31 18:36:17 +0000 2024,0,"@ingnl Nee, moet ik even doen. Zelfs te druk gehad om hier te lezen",1818717333671813424,1817805198263206036,True,nl,63,0
MichaelDelneij,Wed Jul 31 18:17:00 +0000 2024,0,@geldmaat @tomdehaas271 @ingnl Geldmaat is een kutbedrijf dat ipv de service biedt waar je dik voor betaald alleen maar met arrogante antwoorden komt. Het wordt tijd dat ze eens een keer flink op hun vingers worden getikt.,1818712481499418624,1818601547007201510,True,nl,20,0
Arjenmk,Wed Jul 31 16:33:13 +0000 2024,0,"@ingnl Heerlijk kant vriendelijk, geen rekening dan heb je pech. En veiligheid is onzin, ik kan wel adres wijzigen van de inboedelverzekering telefonisch maar niet mijn post adres. Als ik gene postnl verhuisservice had genomen had ik alle post van ING gemist…",1818686364109472108,1818553049444426086,True,nl,63,0
Poebie2404,Wed Jul 31 14:45:05 +0000 2024,0,@ingnl Laat maar. Ik zit in een revalidatiecentrum. Ik meld gewoon een fout in jullie app. Heb wel wat anders aan m’n hoofd,1818659153633530080,1818656887811752288,True,nl,70,0
Poebie2404,Wed Jul 31 14:17:54 +0000 2024,0,@ingnl App is up to date. De rest in de app doet het wel. Alleen aflossen niet. Ik ga de app dus niet verwijderen aangezien deze anders net zo hard uit de cloud wordt gehaald,1818652309863256478,1818649274260795418,True,nl,53,0
treessavethem,Wed Jul 31 14:11:11 +0000 2024,0,"@r04010659 @ingnl Waarom zit je bij die fucking criminele bank? Eigen schuld, ikke bult. Wie zijn billetjes heeft verbrand moet op de blaren zitten. Koop brandwonden gel!",1818650620644987022,1800813492011966816,True,nl,14,0
tomdehaas271,Wed Jul 31 14:09:34 +0000 2024,0,"@ingnl 2/2 Deze andere geldautomaat waar ik biljetten kan storten, is te ver weg en is dus geen optie.  Meer automaten zouden deze mogelijkheid (biljetten storten) moeten aanbieden, want dit is onacceptabel.",1818650212115599743,1818649781134135523,True,nl,28,0
tomdehaas271,Wed Jul 31 14:07:51 +0000 2024,0,@ingnl Zo vermoeiend dit. Ik sta tegen twee paar dovemansoren te praten. Geldmaat en ING. Lees je überhaupt mijn reacties wel? Ik plaats er een link bij van locatiewijzer en dan krijg ik dit. 1/2,1818649781134135523,1818648168214429969,True,nl,33,0
Poebie2404,Wed Jul 31 13:59:29 +0000 2024,1,@ingnl wanneer kan ik eindelijk weer eens via de app aflossen op mijn lening? Ik wil er graag vanaf maar zo gaat dat natuurlijk niet. https://t.co/JzAHGMs2Lv,1818647676830830741,,False,nl,82,0
nielskolkman,Wed Jul 31 13:53:37 +0000 2024,0,"@ingnl Dat heb ik geprobeerd, maar welke keuze ik pak uit het keuzemenu, ik krijg niemand aan de lijn. Alleen continu verwijzingen naar de website.",1818646199269736609,1818645039993499878,True,nl,11,0
nielskolkman,Wed Jul 31 13:50:31 +0000 2024,0,"@ingnl Dat heb ik geprobeerd, maar welke keuze ik ook probeer, ik krijg niemand aan de lijn.",1818645420496592916,1818643485034955012,True,nl,50,0
mouwie68,Wed Jul 31 13:49:26 +0000 2024,0,@tomdehaas271 @geldmaat @ingnl Gewoon in een sok stoppen en contant betalen.,1818645147485130875,1818590085685633395,True,nl,11,0
tomdehaas271,Wed Jul 31 13:43:59 +0000 2024,0,"@geldmaat @ingnl 2/2 Het wordt tijd dat het bij meerdere automaten mogelijk is om geld te storten, in plaats van dit soort reacties te geven en gebruikers met deze standaardreacties af te wimpelen en de klacht niet serieus te nemen.",1818643776400728331,1818643302733717703,True,nl,25,0
nielskolkman,Wed Jul 31 13:42:50 +0000 2024,1,"@ingnl ik wil graag een afspraak maken, maar jullie website en telefoonnummer stuurt mij continu van website naar telefoon en vice versa, maar helaas zonder gewenst resultaat... Hoe kan ik een afspraak maken?",1818643485034955012,,False,nl,59,0
tomdehaas271,Wed Jul 31 13:42:06 +0000 2024,0,"@geldmaat @ingnl Daar was ik al lang van op de hoogte, en mede hierdoor valt het me op dat er vaker storingen zijn dan ik in eerste instantie dacht.  Bijna iedere keer als ik wil storten, staat deze op 0/1 beschikbaar, oftewel weer niet mogelijk om geld te storten. 1/2",1818643302733717703,1818620410163777708,True,nl,27,0
SoSaDaveX,Wed Jul 31 13:11:39 +0000 2024,0,@tomdehaas271 @geldmaat @ingnl Sowieso belachelijk dat je er zoveel voor moet betalen! En dan niet werken ook nog..  De aanval op cash moet stoppen! Het is een wettelijk betaalmiddel. Als bank moeten jullie zorgen voor goeie rente en met ons geld? Geld maken. En geen (Co2) onzin van de (R)overheid/EU promoten. https://t.co/EP7YBsiXDS,1818635639157313740,1818590085685633395,True,nl,13,0
HansQ4,Wed Jul 31 12:48:01 +0000 2024,0,@boszfather Denk goed dat de banken jouw een wat duurder tarief geven om deze extra werkzaamheden te dekken @ingnl en collega.,1818629689675501653,1818378410462150858,True,nl,4,0
Briesendpaard,Wed Jul 31 12:25:28 +0000 2024,1,@tomdehaas271 @geldmaat @ingnl Volgens mij is dat de vraag helemaal niet. Het gaat Tom er om dat de automaten waar je kunt storten vaak storingen vertonen.,1818624016514793547,1818606494092267923,True,nl,11,0
geldmaat,Wed Jul 31 12:11:08 +0000 2024,0,@tomdehaas271 @ingnl @tomdehaas271 @ingnl Via onze https://t.co/RRgQdbolXE kan je altijd zien of een automaat wel (bijvoorbeeld Biljetten storten 1/1) of niet (bijvoorbeeld Biljetten storten 0/1) beschikbaar is in jouw omgeving. Dat voorkomt verrassingen. ^RW,1818620410163777708,1818606901455663577,True,nl,37,0
DutchDisruption,Wed Jul 31 12:09:42 +0000 2024,0,is er weer storing bij @ingnl   #ing #ingbank #bank #ingnl https://t.co/kXaYAdEEP6,1818620048178626758,,False,nl,133,0
jankeesmeijer,Wed Jul 31 11:38:45 +0000 2024,0,@ingnl ik probeer ingelogd met computer in mijn ING geld over te maken. Krijg steeds de mededeling dat het niet lukt en advies om het later nogmaals te proberen. Is er een storing?,1818612257456025986,,False,nl,74,0
tomdehaas271,Wed Jul 31 11:28:05 +0000 2024,0,"@ingnl Niet altijd soepel verloopt? Het is een structureel probleem dat ik meestal geen geld kan storten via Geldmaat, terwijl het me 6 euro kost als het toevallig wel kan. Maar dat staat ook duidelijk in mijn post.",1818609576159101411,1818600539908669795,True,nl,50,0
tomdehaas271,Wed Jul 31 11:17:28 +0000 2024,1,@geldmaat @ingnl 2/2  Ik ben trouwens niet gediend van de brutaliteit en klantonvriendelijkheid die sommige van jullie vertonen. Totaal onprofessioneel.,1818606901455663577,1818606494092267923,True,nl,53,0
tomdehaas271,Wed Jul 31 11:15:50 +0000 2024,1,"@geldmaat @ingnl Dit artikel is een voorbeeld, en het moge duidelijk zijn dat het probleem nog steeds niet is opgelost, aangezien ik met regelmaat geen geld kan storten via Geldmaat zoals vandaag. Dus het artikel is niet alleen een voorbeeld, maar nog steeds actueel.  1/2",1818606494092267923,1818601547007201510,True,nl,49,0
JayChasein506,Wed Jul 31 11:11:50 +0000 2024,1,@geldmaat @tomdehaas271 @ingnl Heb je ook een actuele oplossing? Wat de persoon hierboven aangekaart heeft heb ik namelijk zelf ook al meerdere keren meegemaakt maar dan krijg je van dat standaard service gelul waar je niks aan hebt. 🤷,1818605486150685037,1818601547007201510,True,nl,9,0
geldmaat,Wed Jul 31 10:56:11 +0000 2024,0,@tomdehaas271 @ingnl @tomdehaas271 @ingnl Heb je ook een actuele vraag? Dit artikel betreft een nieuwsbericht van oktober vorig jaar. ^RW,1818601547007201510,1818590085685633395,True,nl,72,0
DeOverdenking,Wed Jul 31 10:46:46 +0000 2024,0,"@Suzamina @ingnl Eat your own dog food. In de app niets, maar op de website kan je de volgorde van je producten aanpassen en dan pakt ie de rekening die bovenaan staat....",1818599177904857302,1818586384103313534,True,nl,8,0
Suzamina,Wed Jul 31 09:55:56 +0000 2024,0,@DeOverdenking Misschien eens bij de Instellingen kijken. Dat zou de helpdesk van @ingnl u ook 'moeten' aanraden.,1818586384103313534,1818583368604197189,True,nl,11,0
DeOverdenking,Wed Jul 31 09:43:10 +0000 2024,0,"Het is me werkelijk een raadsel waarom ze bij @ingnl niet door hebben dat er een bug zit in de app bij het betalen via iDeal. Bedoel, waarom selecteert dat ding de hele tijd mijn spaarrekening, als in @iDeal mijn betaalrekening (alles van hen) als enige en als standaard staat?",1818583171262251484,,False,nl,67,0
karelkoos,Wed Jul 31 09:35:19 +0000 2024,0,"@ingnl wat vervelend dat je alleen kunt chatten als je een vraag hebt , ik krijg geen duidelijkheid en blijf gefrustreerd achter. Ik ben zeker al 40 jaar klant # vervelend",1818581194767818767,,False,nl,31,0
eatthotchip,Wed Jul 31 09:16:37 +0000 2024,0,@FANCYY0U @ingnl oh girl good luck with this,1818576491648598180,1818574169354707203,True,en,25,0
FANCYY0U,Wed Jul 31 09:07:24 +0000 2024,2,"@eatthotchip stond rood, moest daaruit komen (wat logisch is) maar ze hebben deze maand voor de TWEEDE keer 250 euro ingehouden (op de 9e en vandaag)  dus heb nu letterlijk negatief 193 euro EN ben sinds vorige maand mn huis kwijt!!! @ingnl if i kill myself this is on yall",1818574169354707203,1818573611780682204,True,nl,36,0
Mylife_,Wed Jul 31 07:08:01 +0000 2024,2,"“Sparen loont. Het is weer aantrekkelijk geworden.”, aldus consumenteneconoom Marten van Garderen van ING. https://t.co/pMGwHkoGlS De spaarrente bij @INGnl is nu 1,25 - 1,50%.",1818544127081881842,,False,nl,157,0
Arjenmk,Wed Jul 31 06:57:39 +0000 2024,2,"@ingnl Wat een rare bank / verzekeraar bent u. Heb je alleen een verzekering bij u, geen bankrekening. Geef je aan dat je verhuisd bent, passen jullie het adres van het verzekerde object aan maar niet mijn post adres?? Als je dat wil aanpassen moet je naar een ing punt?? Bizar!!",1818541517469778354,,False,nl,121,0
vktheo,Wed Jul 31 06:44:02 +0000 2024,0,@ingnl Inderdaad steeds weer hetzelfde onbevredigende en nietszeggend antwoord! Kom op @ING dit kan toch anders! INFORMEER jullie klanten!,1818538093013618913,1818528221542908155,True,nl,16,0
Fijnweer,Tue Jul 30 21:55:08 +0000 2024,0,"Zeg @ingnl Die app is nog steeds in de verkeerde taal sinds de vorige update. Dit zou worden verholpen met een nieuwe update, maar dat is dus niet zo. Het is onwerkbaar! De taalinstellingen waren goed. Dit duurt al maanden! @consumentenbond @Kifid_Den_Haag @AutoriteitFM Los t op!",1818404988483207552,,False,nl,171,0
B2Marjolein,Tue Jul 30 20:16:38 +0000 2024,0,"Hee @ingnl , hou nou toch eens op. https://t.co/EqEQ3V2hqY",1818380202050814445,,False,nl,83,0
FlyingDutch0104,Tue Jul 30 20:14:41 +0000 2024,0,"@ingnl @BobRobe22939024 Er zijn duizenden mensen die erom vragen op dit moment. Beetje jammer. ING is in de top 3 grootste banken van Nederland, maar toch de allerlaatste bank die dit moet gaan ondersteunen. Het maakt andere banken zoals Rabobank of ABN AMRO toch al snel een aantrekkelijkere optie. 2/2",1818379710914511183,1818379321100451864,True,nl,18,0
FlyingDutch0104,Tue Jul 30 20:13:08 +0000 2024,0,"@ingnl @BobRobe22939024 Begin me toch wel af te vragen of 't misschien geen verstandig idee is voor het ontwikkelingsteam om er een woordje over uit te brengen, of iig voor het media team om informatie in te winnen met een grove tijdsschatting / voortgangsmelding. 1/2",1818379321100451864,1818318316299018315,True,nl,25,0
vktheo,Tue Jul 30 19:15:51 +0000 2024,1,"@ingnl @Androidworld @Consumentenbond Top! Meer info is echt gewenst! Aan het lijntje gehouden worden is pas frustrerend, iedere keer zelf blijven vragen maakt mensen alleen maar boos met veel onbegrip!",1818364903461371970,1818170830846636067,True,nl,55,0
dvoorthu,Tue Jul 30 18:19:28 +0000 2024,1,"@ingnl @vktheo @Androidworld @Consumentenbond Een tip voor de ING. Leg aan de klanten uit waarom het nog niet kan, waarom het zo lang duurt en wat de streefdatum is. Dat kweekt wellicht meer begrip. Tot 2 maanden voor de release van Google pay werd men op de zelfde manier aan het lijntje gehouden. Dat is heel frustrerend.",1818350715338940907,1818170830846636067,True,nl,107,0
yvon_valk,Tue Jul 30 17:04:22 +0000 2024,1,@AnnetHead @ZwanPetervd @pvegmond_van @LawPension DRIE keer gestolen !!!! De laatste keer 200 MILJARD om de @ingnl te redden. Lees het boek Bankenfraude !!!,1818331815326752803,1818317834684117286,True,nl,15,0
daandw,Tue Jul 30 15:51:07 +0000 2024,1,@ingnl @wiiguy1 Dat bedoel ik dus.. privacyverklaring van Google.. daarin staat niet dat ze niets met je gegevens doen. @bitsoffreedom Wat is jullie mening over Google Pay in relatie tot privacy en dergelijke?,1818313383180935571,1816522664107810856,True,nl,23,0
uN1c0de_v3ngr,Tue Jul 30 15:37:02 +0000 2024,1,@ingnl @4punt3 Mirte kaats je snap,1818309839635808382,1818238629946233256,True,nl,24,0
sensimilio,Tue Jul 30 15:08:43 +0000 2024,0,@keulenborg @ecb @ingnl @ABNAMRO Theyre broke...thats what 0% is all about.,1818302713408749805,1813932099231223869,True,en,11,0
BobRobe22939024,Tue Jul 30 14:48:56 +0000 2024,0,@ingnl  Is er al iets bekend over ondersteuning van Google Pay op smartwatches? Het zou fijn zijn om op zijn minst te weten dat hier actief aan gewerkt wordt. Over 2 maanden is Google Pay zelfs de enige mobiele manier om te betalen maar kan nog steeds geen smartwatch gebruiken!,1818297731338658158,,False,nl,56,0
meneeralbert,Tue Jul 30 11:39:04 +0000 2024,0,@ingnl  zijn er problemen met bijschrijvingen??,1818249950632771694,,False,nl,58,0
Rinka21671,Tue Jul 30 11:23:30 +0000 2024,0,@ingnl En dan vragen ze mijn rekeningnummer dat ik niet heb,1818246032888672591,1818245895319683106,True,nl,66,0
Rinka21671,Tue Jul 30 11:19:58 +0000 2024,0,@ingnl Waar doe ik dat? Want die computer geeft nergens aan dat de mogelijkheid bestaat een persoon aan de lijn te krijgen,1818245146518974713,1818244957108408701,True,nl,38,0
Rinka21671,Tue Jul 30 11:14:29 +0000 2024,0,"@ingnl Dat nummer bel ik, maar krijg geen medewerker aan de lijn om afspraak te maken Er is geen foutmelding, ik kom gewoon niet verder in menu",1818243764244054210,1818242082126844221,True,nl,31,0
Rinka21671,Tue Jul 30 11:00:42 +0000 2024,0,"@ingnl Ja, ga ik naar de link dan staat er inloggen, dat kan dus niet, want ik heb niks",1818240297018478714,1818239793265816030,True,nl,39,0
Rinka21671,Tue Jul 30 10:58:42 +0000 2024,0,"@ingnl Hoi Mirte, ik wil graag een afspraak maken bij kantoor Maastricht omdat het openen van rekening niet lukt, krijg melding ben bekend bij jullie dat ik in moet loggen via mijn ing, maar ik heb geen rekening of mijn ing, loopt andere aanvraag en daar moet ik een ing rekening voor",1818239793265816030,1818239150857892185,True,nl,22,0
4punt3,Tue Jul 30 10:51:49 +0000 2024,0,@ingnl Oh thanks,1818238060921831823,1818237936015450189,True,en,98,0
RuudKosters,Tue Jul 30 10:48:03 +0000 2024,0,@Rinka21671 @ingnl Niet,1818237111985655984,1818232049712455839,True,nl,10,0
Rinka21671,Tue Jul 30 10:27:56 +0000 2024,0,"@ingnl ik probeer telefonisch contact net jullie te krijgen, ivm afspraak maken op kantoor, maar word telkens verwezen naar mijn ing, dat heb ik niet Hoe zijn jullie bereikbaar?!?",1818232049712455839,,False,nl,90,0
RobvanderGraaf3,Tue Jul 30 09:35:24 +0000 2024,0,"@Rabobank @ingnl @SNSBank @knab_nl @ABNAMRO  ff wat info over CO2, want jullie zijn een beetje WOKE banken aan het worden die allemaal verkeerde dingen doen of willen gaan doen, in opdracht van de overheid die niet deugt, en die heel veel consequenties zullen hebben voor jullie. https://t.co/2NMcTTx0L4",1818218828418982100,,False,nl,42,0
eatery1234,Tue Jul 30 09:06:16 +0000 2024,0,@stijnhommes @ingnl P2P payments with it. (3/3),1818211497572511950,1818206921150824801,True,en,19,0
eatery1234,Tue Jul 30 08:48:05 +0000 2024,0,"@stijnhommes @ingnl services that support UPI (like Google Pay) connect directly to Indian bank accounts. UPI also involves scanning QR codes, not tapping your card/phone with NFC. Google Pay is also more like PayPal than something like Google Wallet, whilst Google Wallet, as you can send (2/3)",1818206921150824801,1818206314259972224,True,en,70,0
eatery1234,Tue Jul 30 08:45:40 +0000 2024,0,"@stijnhommes @ingnl India's payments are completely different to the rest of the world. India uses NPCI's own UPI, whilst the rest of the world uses NFC. These are completely different technologies that work in completely different ways. For example, whilst Google Wallet uses credit/debit cards, 1/?",1818206314259972224,1818189356625953044,True,en,73,0
stijnhommes,Tue Jul 30 07:38:17 +0000 2024,0,@eatery1234 @ingnl So they call it Google Pay and to use it you need to use an app with a completely different name depending on where you live. They don't realize how this could possibly be unnecessarily? Why does India not have to use Google Wallet like everyone else?,1818189356625953044,1818182872215560355,True,en,57,0
eatery1234,Tue Jul 30 07:12:31 +0000 2024,0,@stijnhommes @ingnl That's the Google Pay app for India. You're looking for Google Wallet. https://t.co/Sw2V9w4N8T,1818182872215560355,1812569911354400911,True,en,61,0
vktheo,Tue Jul 30 06:50:51 +0000 2024,0,"@ingnl @Androidworld @Consumentenbond Bedankt Margreet, weer met een kluitje in het riet....😏",1818177421125841186,1818170830846636067,True,nl,102,0
Gijsje4Ever,Tue Jul 30 06:33:41 +0000 2024,0,@tantedees @ingnl Zo vaak?!! Djeez wat slecht!  Doe er eens wat aan @ingnl  Mensen hebben wel wat beters te doen!!,1818173097666658796,1818172617817293147,True,nl,47,0
ChrissieDance,Tue Jul 30 06:32:50 +0000 2024,0,@ingnl uhm is er een pin storing? Kan niet met mijn telefoon betalen. Meerdere mensen in de supermarkt hebben hetzelfde probleem.,1818172886097494393,,False,nl,190,0
tantedees,Tue Jul 30 06:31:46 +0000 2024,0,@Gijsje4Ever Ja maar om dat elke maand drie keer te moeten ondergaan begint toch wel irritant te worden @ingnl,1818172617817293147,1818171197953077372,True,nl,83,0
WesterVosje,Tue Jul 30 06:26:58 +0000 2024,0,@ingnl is er een pinstoring?,1818171406699380767,,False,nl,218,0
Wavey_asr,Tue Jul 30 06:07:18 +0000 2024,0,@ingnl weer een storing?!?,1818166457672347751,,False,nl,76,0
theoneyouknow96,Tue Jul 30 06:06:52 +0000 2024,1,@ingnl is er bij jullie een pinstoring. Er werd me net bin de ah op schiphol verteld dat we niet met ing konden pinnen en dat lukte ook inderdaad niet,1818166349161451898,,False,nl,190,0
ralampe71,Tue Jul 30 06:04:51 +0000 2024,0,@ingnl er is weer eens een PIN storing. Niet handig tijdens de ochtendspits.,1818165843567456436,,False,nl,91,0
vktheo,Tue Jul 30 04:53:52 +0000 2024,1,"@ingnl @Androidworld @Consumentenbond Hallo ING, nogmaals het dringende verzoek om jullie belofte voor Google Pay op de smartwatch zsm waar te maken!! Dit duurt alweer absurd lang en is ZEER frustrerend!! 😡😡🤬🤬",1818147980437799391,,False,nl,206,0
theCryptoTao,Mon Jul 29 15:12:35 +0000 2024,0,"Hi @ingnl 👋 quick question, what’s the point of having these stations at the Schiphol Airport in Amsterdam if they don’t work? I’ve just tried 3 stations and all the 48 outlets were off. Serious question. https://t.co/0QKXjLGyMF",1817941298038313252,,False,en,113,0
crazyfrogg111,Mon Jul 29 14:09:25 +0000 2024,0,"@ingnl Wat over in app betalen? Jullie werkte paar jaren om Google pay toevoegen. Ik wachtte om met mijn horloge betalen. Dat lukt niet. Jullie zijn alleen maar teleurstelling. Slechte service, dure hypotheek, waardeloos klantenservice.",1817925399097032891,1817922584287060454,True,nl,27,0
crazyfrogg111,Mon Jul 29 13:47:23 +0000 2024,0,"@ingnl Ja, maar moest ik het opnieuw installeren. Google Pay in apps werkt nog steeds niet. Horloge is door jullie niet ondersteund (waarom?!). Gelukkig abn Amro en Rabo bank nemen zijn service serieus. Ik zal zorgen dat alle mijn bekende zullen weten hoe slechte bank jullie zijn.",1817919855682560276,1817915820313354274,True,nl,84,0
crazyfrogg111,Mon Jul 29 13:04:08 +0000 2024,0,"@ingnl Ik weet, met kwaliteit van service jullie bidden aan dat zou te veel werk zijn. Gelukkig er zijn andere banken. Jammer dat het best veel werk is. Maar ik ben klaar mee met jullie. Slechtse bank ervaring ooit. Contact met mens bij klantenservice is ongelooflijk moelijk.",1817908972315107335,1817908386760982584,True,nl,47,0
crazyfrogg111,Mon Jul 29 13:01:49 +0000 2024,0,"@ingnl Jullie zijn ongelooflijk slechte bank. Mijn app werkt weken lang niet, klantenservice is beschikbaar alleen maar in tijd wanneer mensen werken. Google Pay werkt niet voor in-app aankopen (horloge ook niet maar dat staat op website). Jullie hebben geen klacht afdeling.",1817908386760982584,,False,nl,86,0
zielewind,Mon Jul 29 09:48:34 +0000 2024,0,@ingnl weer storing in de app! Doe er wat aan aan deze instabiliteit,1817859756624678995,,False,nl,3,0
yvon_valk,Mon Jul 29 07:08:41 +0000 2024,1,DRAAD ! @DNB_NL @KlaasKnot @AutoriteitFM @abppensioen @PGGMnieuws  En de verdwenen 200 MILJARD om de @ingnl te redden.  OOK nog een Kon.Besluit ZONDER de Kamers.,1817819519039009230,,False,nl,62,1
